Family;ScientificName;Author;Collector;centroid_Longitude;centroid_Latitude;Elevation;Date;Location;Description;Herbarium;wfoMeta_scientificName;wfoMeta_family;wfoMeta_majorGroup;wfoMeta_wfoID;wfoMeta_rank;wfoMeta_status;wfoMeta_author;gbifOccurrenceCheck;popup;spaced_Longitude;spaced_Latitude;Source;Page;rid
Convolvulaceae;Argyreia mollis;(Burm.F.) Choisy;G.Staples 262;NA;NA;NA;1985-11-07;"WOODY CLIMBER TO 30 M IN TREES ALONG STREAM, COMMON; COROLLA CAMPANULATE, LAVENDER LIMB, DARKER THROAT.";NA;Bangkok;Argyreia mollis;Convolvulaceae;Angiosperm;wfo-0001299161;species;Accepted;(Burm.f.) Choisy;TRUE;"<ul>
	<li>Species  : <i>Argyreia mollis</i> (Burm.f.) Choisy</li>
	<li>Family   : Convolvulaceae</li>
	<li>Author   : (Burm.F.) Choisy</li>
	<li>Elevation: NA</li>
	<li>Date     : 1985-11-07</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;361
Convolvulaceae;Argyreia;NA;G.Staples 263;NA;NA;NA;1985-11-07;"WOODY CLIMBER TO 4 M TALL ON SAPLING; SAP MILKY; LEAVES SILVERY SERICEOUS; SEPALS ELLIPTIC- OVATE; COROLLA TAPERING FUNNELFORM, PINKISH, THROAT DARKER; FRUITS IMMATURE, GLOBOSE.";NA;Bangkok;Argyreia;Convolvulaceae;Angiosperm;wfo-4000003001;genus;Accepted;Lour.;TRUE;"<ul>
	<li>Species  : <i>Argyreia</i> Lour.</li>
	<li>Family   : Convolvulaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1985-11-07</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;362
Convolvulaceae;Erycibe citriniflora;Griff;S.Thavorn 14;NA;NA;100;1955-02-21;à¡ O' µOA» èO'' Oº aºEOà¢ OAÇ ' I¡ EOàEÅxI AO¡ ÅOè1 EIA;NA;Bangkok;Erycibe citriniflora;Convolvulaceae;Angiosperm;wfo-0000156423;species;Accepted;Griff.;TRUE;"<ul>
	<li>Species  : <i>Erycibe citriniflora</i> Griff.</li>
	<li>Family   : Convolvulaceae</li>
	<li>Author   : Griff</li>
	<li>Elevation: 100</li>
	<li>Date     : 1955-02-21</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;363
Convolvulaceae;Ipomoea mauritiana;Jacq;R.Geesink 6282;102,100000000000;12,2000000000000;NA;1973-08-03;ALONG BEACH. SHRUBBY ZONE JUST BEHIND PES- CAPRAE ZONE. COMMON. COROLLA WHITISH OUTSIDE, INSIDE DARK VIOLET.;NA;Bangkok;Ipomoea mauritiana;Convolvulaceae;Angiosperm;wfo-0001298779;species;Accepted;Jacq.;TRUE;"<ul>
	<li>Species  : <i>Ipomoea mauritiana</i> Jacq.</li>
	<li>Family   : Convolvulaceae</li>
	<li>Author   : Jacq</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-03</li>
	<li>Source   : BKF</li>
</ul>";102,100000000000;12,2000000000000;NA;NA;364
Convolvulaceae;Jacquemontia paniculata;(Burm.F) Hall.F;G.Staples 264;NA;NA;NA;1985-11-07;"HERBACEOUS TWINER ON A STEEP ROCK FACE, LESS THAN 100 M FROM SEA; FLS. PARTIALLY OPEN AT 2:30 PM; COROLLA FUNNELFORM, LIMB LOBED, PALE LILAC, TUBE WHITE; ANTHERS AND PISTIL WHITE, INCLUDED.";NA;Bangkok;Jacquemontia paniculata;Convolvulaceae;Angiosperm;wfo-0001298709;species;Accepted;Hallier f.;TRUE;"<ul>
	<li>Species  : <i>Jacquemontia paniculata</i> Hallier f.</li>
	<li>Family   : Convolvulaceae</li>
	<li>Author   : (Burm.F) Hall.F</li>
	<li>Elevation: NA</li>
	<li>Date     : 1985-11-07</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;365
Cyperaceae;Cyperus compressus;Linn.;G.Murata 17529;NA;NA;NA;1973-08-03;ON SANDY COAST.;NA;Bangkok;Cyperus compressus;Cyperaceae;Angiosperm;wfo-0000369779;species;Accepted;L.;TRUE;"<ul>
	<li>Species  : <i>Cyperus compressus</i> L.</li>
	<li>Family   : Cyperaceae</li>
	<li>Author   : Linn.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-03</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;366
Cyperaceae;Cyperus distans;Linn. F.;G.Murata 17531;NA;NA;NA;1973-08-03;ON SANDY COAST.;NA;Bangkok;Cyperus distans;Cyperaceae;Angiosperm;wfo-0000372020;species;Accepted;L.f.;TRUE;"<ul>
	<li>Species  : <i>Cyperus distans</i> L.f.</li>
	<li>Family   : Cyperaceae</li>
	<li>Author   : Linn. F.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-03</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;367
Cyperaceae;Cyperus javanicus;Houtt.;C.Charoenphol 5034;102,230000000000;11,4800000000000;NA;1970-11-19;NA;NA;Bangkok;Cyperus javanicus;Cyperaceae;Angiosperm;wfo-0000375604;species;Accepted;Houtt.;TRUE;"<ul>
	<li>Species  : <i>Cyperus javanicus</i> Houtt.</li>
	<li>Family   : Cyperaceae</li>
	<li>Author   : Houtt.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1970-11-19</li>
	<li>Source   : BKF</li>
</ul>";102,230000000000;11,4800000000000;NA;NA;368
Cyperaceae;Cyperus;NA;C.Niyomdham 3198;NA;NA;NA;1992-09-04;NA;NA;Bangkok;Cyperus;Cyperaceae;Angiosperm;wfo-4000010449;genus;Accepted;L.;TRUE;"<ul>
	<li>Species  : <i>Cyperus</i> L.</li>
	<li>Family   : Cyperaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1992-09-04</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;369
Cyperaceae;Eleocharis chaetaria;R. & S.;Thai-DanishBotanicalStudies 7136;NA;NA;NA;1959-04-03;NA;NA;Bangkok;Eleocharis retroflexa subsp. chaetaria;Cyperaceae;Angiosperm;wfo-0000405878;subspecies;Accepted;(Roem. & Schult.) T.Koyama;TRUE;"<ul>
	<li>Species  : <i>Eleocharis retroflexa subsp. chaetaria</i> (Roem. & Schult.) T.Koyama</li>
	<li>Family   : Cyperaceae</li>
	<li>Author   : R. & S.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1959-04-03</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;370
Cyperaceae;Fimbristylis dichotoma;Vahl.;G.Murata 17530;NA;NA;NA;1973-08-03;ON SANDY COAST.;NA;Bangkok;Fimbristylis dichotoma;Cyperaceae;Angiosperm;wfo-0000420095;species;Accepted;(L.) Vahl;TRUE;"<ul>
	<li>Species  : <i>Fimbristylis dichotoma</i> (L.) Vahl</li>
	<li>Family   : Cyperaceae</li>
	<li>Author   : Vahl.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-03</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;371
Cyperaceae;Mapania terviscapa;Clarke.;K.Larsen 7139;NA;NA;NA;1959-04-03;NA;NA;Bangkok;Mapania tenuiscapa;Cyperaceae;Angiosperm;wfo-0000466225;species;Accepted;C.B.Clarke;TRUE;"<ul>
	<li>Species  : <i>Mapania tenuiscapa</i> C.B.Clarke</li>
	<li>Family   : Cyperaceae</li>
	<li>Author   : Clarke.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1959-04-03</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;372
Dennstaedtiaceae;Lindsaea orbiculata;(Lam.) Mett. & Kulm.;G.Murata 17459;NA;NA;NA;1973-08-02;IN EVERGREEN FOREST, NEAR SEA LEVEL.;NA;Bangkok;Lindsaea orbiculata;Lindsaeaceae;Pteridophytes;wfo-0001107721;species;Accepted;(Lam.) Mett. ex Kuhn;TRUE;"<ul>
	<li>Species  : <i>Lindsaea orbiculata</i> (Lam.) Mett. ex Kuhn</li>
	<li>Family   : Lindsaeaceae</li>
	<li>Author   : (Lam.) Mett. & Kulm.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-02</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;373
Dennstaedtiaceae;Lindsaea;NA;C.F.vanBeusekom 3197;102,400000000000;12,0000000000000;NA;1970-03-12;EDGE DRY EVERGREEN FOREST ALONG STREAM. IN SMALL CREVICES BETWEEN STONES IN RATHER SHADY FOREST.;NA;Bangkok;Lindsaea;Lindsaeaceae;Pteridophytes;wfo-4000021858;genus;Accepted;Dryand. ex Sm.;TRUE;"<ul>
	<li>Species  : <i>Lindsaea</i> Dryand. ex Sm.</li>
	<li>Family   : Lindsaeaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1970-03-12</li>
	<li>Source   : BKF</li>
</ul>";102,400000000000;12,0000000000000;NA;NA;374
Dennstaedtiaceae;Linsaea lucida;Bl.;C.Niyomdham 3200;NA;NA;NA;1992-09-04;ON ROCK.;NA;Bangkok;Lindsaea lucida;Lindsaeaceae;Pteridophytes;wfo-0001120196;species;Accepted;Blume;TRUE;"<ul>
	<li>Species  : <i>Lindsaea lucida</i> Blume</li>
	<li>Family   : Lindsaeaceae</li>
	<li>Author   : Bl.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1992-09-04</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;375
Dilleniaceae;Dillenia ovata;NA;C.F.vanBeusekom 3192;102,400000000000;12,0000000000000;NA;1970-03-12;EDGE DRY EVERGREEN FOREST ALONG STREAM. TREELET C. 9 M. TALL, FWS. YELLOW, PETALS WANTING. EXPEDITION OF THE RIJKSHERBARIUM, LEIDEN, NETHERLANDS, AND THE FOREST HERBARIUM, BANGKOK, THAILAND, SPONSORED BY DITH, NETHERLANDS, AND THE THAI GOVERNMENT.;NA;Bangkok;Dillenia ovata;Dilleniaceae;Angiosperm;wfo-0000647605;species;Accepted;Wall.;TRUE;"<ul>
	<li>Species  : <i>Dillenia ovata</i> Wall.</li>
	<li>Family   : Dilleniaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1970-03-12</li>
	<li>Source   : BKF</li>
</ul>";102,400000000000;12,0000000000000;NA;NA;376
Dilleniaceae;Tetracera loureiri;(Fin. Et Gagnep.);B.Sangkhachand 435;NA;NA;30;1955-01-04;"EXTENSIVE SCANDENT SHRUB, COMMON IN DECIDUOUS FOREST OF THE PLAIN; USUALLY SENDING UP SHOOTS ABOVE THE CROWN OF TREES.  FLOWERS YELLOWISH, SCENTED; STEM WITH LATEX.";NA;Bangkok;Tetracera loureiri;Dilleniaceae;Angiosperm;wfo-0001267142;species;Accepted;(Finet & Gagnep.) Pierre ex W.G.Craib;TRUE;"<ul>
	<li>Species  : <i>Tetracera loureiri</i> (Finet & Gagnep.) Pierre ex W.G.Craib</li>
	<li>Family   : Dilleniaceae</li>
	<li>Author   : (Fin. Et Gagnep.)</li>
	<li>Elevation: 30</li>
	<li>Date     : 1955-01-04</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;377
Dioscoreaceae;Dioscorea;NA;C.Niyomdham 3194;NA;NA;NA;1992-09-04;"CLIMBER, 3 M LONG; FLOWERS LIGHT GREEN.";NA;Bangkok;Dioscorea;Dioscoreaceae;Angiosperm;wfo-4000011843;genus;Accepted;L.;TRUE;"<ul>
	<li>Species  : <i>Dioscorea</i> L.</li>
	<li>Family   : Dioscoreaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1992-09-04</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;378
Dioscoreaceae;Dioscorea;NA;C.Niyomdham 3193;NA;NA;NA;1994-09-04;"CLIMBER, 3 M LONG; FLOWERS WHITE, TURNING YELLOW; FRAGRATN.";NA;Bangkok;Dioscorea;Dioscoreaceae;Angiosperm;wfo-4000011843;genus;Accepted;L.;TRUE;"<ul>
	<li>Species  : <i>Dioscorea</i> L.</li>
	<li>Family   : Dioscoreaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1994-09-04</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;379
Dioscoreaceae;Dioscorea;NA;C.Niyomdham 3193;NA;NA;NA;1994-09-04;"CLIMBER, 3 M LONG; FLOWERS WHITE, TURNING YELLOW; FRAGRANT.";NA;Bangkok;Dioscorea;Dioscoreaceae;Angiosperm;wfo-4000011843;genus;Accepted;L.;TRUE;"<ul>
	<li>Species  : <i>Dioscorea</i> L.</li>
	<li>Family   : Dioscoreaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1994-09-04</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;380
Dipterocarpaceae;Dipterocarpus chartaceus;Sym.;C.Phengklai 13113;NA;NA;50;2000-10-22;TREE, 20 M HIGH, COMMON IN EVERGREEN FOREST. STERILE.;NA;Bangkok;Dipterocarpus chartaceus;Dipterocarpaceae;Angiosperm;wfo-0000651305;species;Accepted;Symington;TRUE;"<ul>
	<li>Species  : <i>Dipterocarpus chartaceus</i> Symington</li>
	<li>Family   : Dipterocarpaceae</li>
	<li>Author   : Sym.</li>
	<li>Elevation: 50</li>
	<li>Date     : 2000-10-22</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;381
Dipterocarpaceae;Dipterocarpus chartaceus;Sym.;C.Phengklai 13113;NA;NA;50;2000-10-22;TREE, 20 M HIGH, COMMON IN EVERGREEN FOREST. STERILE;NA;Bangkok;Dipterocarpus chartaceus;Dipterocarpaceae;Angiosperm;wfo-0000651305;species;Accepted;Symington;TRUE;"<ul>
	<li>Species  : <i>Dipterocarpus chartaceus</i> Symington</li>
	<li>Family   : Dipterocarpaceae</li>
	<li>Author   : Sym.</li>
	<li>Elevation: 50</li>
	<li>Date     : 2000-10-22</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;382
Dipterocarpaceae;Dipterocarpus gracilis;Blume;R.Pooma 1866;102,180000000000;12,0700000000000;30;2001-03-22;"TREE 25 M TALL, SCATTERED IN OPEN AREA, BY STREAM, EVERGREEN FOREST. BARK SCALY; FRIUTS WITH REDDISH WINGS.";NA;Bangkok;Dipterocarpus gracilis;Dipterocarpaceae;Angiosperm;wfo-0000651337;species;Accepted;Blume;TRUE;"<ul>
	<li>Species  : <i>Dipterocarpus gracilis</i> Blume</li>
	<li>Family   : Dipterocarpaceae</li>
	<li>Author   : Blume</li>
	<li>Elevation: 30</li>
	<li>Date     : 2001-03-22</li>
	<li>Source   : BKF</li>
</ul>";102,180000000000;12,0700000000000;NA;NA;383
Dipterocarpaceae;Dipterocarpus gracilis;Blume;R.Pooma 1866;102,180000000000;12,0700000000000;30;2001-03-22;"TREE 25 M TALL, SCATTERED IN OPEN AREA, BY STREAM, EVERGREEN FOREST. BARK SCALY; FRUITS WITH REDDISH WINGS.";NA;Bangkok;Dipterocarpus gracilis;Dipterocarpaceae;Angiosperm;wfo-0000651337;species;Accepted;Blume;TRUE;"<ul>
	<li>Species  : <i>Dipterocarpus gracilis</i> Blume</li>
	<li>Family   : Dipterocarpaceae</li>
	<li>Author   : Blume</li>
	<li>Elevation: 30</li>
	<li>Date     : 2001-03-22</li>
	<li>Source   : BKF</li>
</ul>";102,180000000000;12,0700000000000;NA;NA;384
Dipterocarpaceae;Shorea thorelii;Pierre;R.Geesink 6596;102,400000000000;12,0000000000000;30;1974-05-07;EVERGREEN FOREST ON GRANITIC HILL. TREE, 15 M. GIRTH 20 CM. WINGS OF FR. RED. EXPEDITION OF THE RIJKSHERBARIUM, LEIDEN, NETHERLANDS, AND THE FOREST HERBARIUM, BANGKOK, THAILAND, SPONSORED BY NUFFIC, NETHERLANDS, AND THE THAI GOVERNMENT.;NA;Bangkok;Shorea thorelii;Dipterocarpaceae;Angiosperm;wfo-0000499384;species;Accepted;Pierre;TRUE;"<ul>
	<li>Species  : <i>Shorea thorelii</i> Pierre</li>
	<li>Family   : Dipterocarpaceae</li>
	<li>Author   : Pierre</li>
	<li>Elevation: 30</li>
	<li>Date     : 1974-05-07</li>
	<li>Source   : BKF</li>
</ul>";102,400000000000;12,0000000000000;NA;NA;385
Dipterocarpaceae;Vatica harmandiana;Pierre;K.Chayamarit 2823;102,185000000000;12,0356000000000;100;2001-03-23;TREE C.0 M TALL. DBH 15 CM.;NA;Bangkok;Vatica harmandiana;Dipterocarpaceae;Angiosperm;wfo-0000423092;species;Accepted;Pierre;TRUE;"<ul>
	<li>Species  : <i>Vatica harmandiana</i> Pierre</li>
	<li>Family   : Dipterocarpaceae</li>
	<li>Author   : Pierre</li>
	<li>Elevation: 100</li>
	<li>Date     : 2001-03-23</li>
	<li>Source   : BKF</li>
</ul>";102,185000000000;12,0356000000000;NA;NA;386
Dipterocarpaceae;Vatica odorata;(Guff.)Symington;T.Wongprasert 05;NA;NA;50;2001-05-24;"TALL TREE UPTO CA. 30 M. HIGH; UNCOMMON BY THE CONGLOMERATE STREAM IN MIXED DECIDUOUS FOREST; LVS. THICKET; GLABVOUS; C FRUITS";NA;Bangkok;Vatica odorata;Dipterocarpaceae;Angiosperm;wfo-0000423198;species;Accepted;(Griff.) Symington;TRUE;"<ul>
	<li>Species  : <i>Vatica odorata</i> (Griff.) Symington</li>
	<li>Family   : Dipterocarpaceae</li>
	<li>Author   : (Guff.)Symington</li>
	<li>Elevation: 50</li>
	<li>Date     : 2001-05-24</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;387
Dracaenaceae;Dracaena;NA;C.Charoenphol 5023;102,230000000000;11,4800000000000;NA;1970-11-19;NA;NA;Bangkok;Dracaena;Asparagaceae;Angiosperm;wfo-4000012499;genus;Accepted;Vand. ex L.;TRUE;"<ul>
	<li>Species  : <i>Dracaena</i> Vand. ex L.</li>
	<li>Family   : Asparagaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1970-11-19</li>
	<li>Source   : BKF</li>
</ul>";102,230000000000;11,4800000000000;NA;NA;388
Dryopteridaceae;Heterogonium gurupahense;(C.Chr) Holtt;G.Murata 17476;NA;NA;NA;1973-08-02;NA;NA;Bangkok;Heterogonium gurupahense;Tectariaceae;Pteridophytes;wfo-0001267031;species;Unchecked;(C.Chr. ex Kjellb. & C.Chr.) Holttum;TRUE;"<ul>
	<li>Species  : <i>Heterogonium gurupahense</i> (C.Chr. ex Kjellb. & C.Chr.) Holttum</li>
	<li>Family   : Tectariaceae</li>
	<li>Author   : (C.Chr) Holtt</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-02</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;389
Dryopteridaceae;Tectaria impressa;9Wall.Ex Hook)C.Chr;R.Geesink 6269;102,100000000000;12,2000000000000;NA;1973-08-03;EVERGREEN FOREST ALONG RIVER. SPOR. DARK BROWN.;NA;Bangkok;Tectaria impressa;Tectariaceae;Pteridophytes;wfo-0001227731;species;Accepted;(Fée) Holttum;TRUE;"<ul>
	<li>Species  : <i>Tectaria impressa</i> (Fée) Holttum</li>
	<li>Family   : Tectariaceae</li>
	<li>Author   : 9Wall.Ex Hook)C.Chr</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-03</li>
	<li>Source   : BKF</li>
</ul>";102,100000000000;12,2000000000000;NA;NA;390
Dryopteridaceae;Tectaria imoressa;(Wall.Ex Hook)C.Chr;C.Charoenphol 5021;102,230000000000;11,4800000000000;NA;1970-11-19;NA;NA;Bangkok;Tectaria impressa;Tectariaceae;Pteridophytes;wfo-0001227731;species;Accepted;(Fée) Holttum;TRUE;"<ul>
	<li>Species  : <i>Tectaria impressa</i> (Fée) Holttum</li>
	<li>Family   : Tectariaceae</li>
	<li>Author   : (Wall.Ex Hook)C.Chr</li>
	<li>Elevation: NA</li>
	<li>Date     : 1970-11-19</li>
	<li>Source   : BKF</li>
</ul>";102,230000000000;11,4800000000000;NA;NA;391
Dryopteridaceae;Tectaria impressa;(Wall. Ex Hook)C.Chr;G.Murata 17486;NA;NA;NA;1973-08-02;NA;NA;Bangkok;Tectaria impressa;Tectariaceae;Pteridophytes;wfo-0001227731;species;Accepted;(Fée) Holttum;TRUE;"<ul>
	<li>Species  : <i>Tectaria impressa</i> (Fée) Holttum</li>
	<li>Family   : Tectariaceae</li>
	<li>Author   : (Wall. Ex Hook)C.Chr</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-02</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;392
Ebenaceae;Diospyros ferrae;NA;C.F.vanBeusekom 3149;102,400000000000;12,0000000000000;NA;1970-03-10;SANDY BEACH. SMALL TREELET AT MOST A FEW M TALL, OFTEN CROCUMBENT. BARK GREY- BLACK, LVS LIGHTGREEN, FLS CREAM.;NA;Bangkok;Diospyros ferrea;Ebenaceae;Angiosperm;wfo-0000648873;species;Accepted;(Willd.) Bakh.;TRUE;"<ul>
	<li>Species  : <i>Diospyros ferrea</i> (Willd.) Bakh.</li>
	<li>Family   : Ebenaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1970-03-10</li>
	<li>Source   : BKF</li>
</ul>";102,400000000000;12,0000000000000;NA;NA;393
Ebenaceae;Diospyros ferrae;NA;C.F.vanBeusekom 3150;102,400000000000;12,0000000000000;NA;1970-03-10;SANDY BEACH. SMALL TREELET AT MOST A FEW M TALL.;NA;Bangkok;Diospyros ferrea;Ebenaceae;Angiosperm;wfo-0000648873;species;Accepted;(Willd.) Bakh.;TRUE;"<ul>
	<li>Species  : <i>Diospyros ferrea</i> (Willd.) Bakh.</li>
	<li>Family   : Ebenaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: NA</li>
	<li>Date     : 1970-03-10</li>
	<li>Source   : BKF</li>
</ul>";102,400000000000;12,0000000000000;NA;NA;394
Ebenaceae;Diospyros hermaphroditica;(Zoll) Bakh.;T.Smitinand 12060;NA;NA;5;1975-07-22;TREE 10 M, SCATTERED IN EVERGREEN FOREST, BY STREAM.  STERILE, TREE NO..;NA;Bangkok;Diospyros venosa var. venosa;Ebenaceae;Angiosperm;wfo-0000919542;variety;Accepted;NA;TRUE;"<ul>
	<li>Species  : <i>Diospyros venosa var. venosa</i> NA</li>
	<li>Family   : Ebenaceae</li>
	<li>Author   : (Zoll) Bakh.</li>
	<li>Elevation: 5</li>
	<li>Date     : 1975-07-22</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;395
Ebenaceae;Diospyros;NA;T.Wongprasert 25;NA;NA;20;2001-03-24;"BRAMCHING TREE UPTO CA. 10 M. HIGH; UNCOMMON BY THE STREAM IN MIXED DECIDUOUS FOREST; C MALE FLOWER; C GOLDEN BROWN HAIRS.";NA;Bangkok;Diospyros;Ebenaceae;Angiosperm;wfo-4000011857;genus;Accepted;L.;TRUE;"<ul>
	<li>Species  : <i>Diospyros</i> L.</li>
	<li>Family   : Ebenaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: 20</li>
	<li>Date     : 2001-03-24</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;396
Ebenaceae;Diospyros;NA;K.Chayamarit 2824;102,185000000000;12,0356000000000;100;2001-03-23;TREE C. 20 M TALL, SCATTERED IN EVERGREEN FOREST. FLOWER BUD GREENISH BROWN. FRUIT BLOBOSE, TOMENTOSE, AND RUSTY. CLAYX 4 NOT REFLEX.;NA;Bangkok;Diospyros;Ebenaceae;Angiosperm;wfo-4000011857;genus;Accepted;L.;TRUE;"<ul>
	<li>Species  : <i>Diospyros</i> L.</li>
	<li>Family   : Ebenaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: 100</li>
	<li>Date     : 2001-03-23</li>
	<li>Source   : BKF</li>
</ul>";102,185000000000;12,0356000000000;NA;NA;397
Elaeocarpaceae;Elaeocarpus griffithii;Elaeocarpus;R.Geesink 6266;102,900000000000;12,2000000000000;NA;1973-08-03;EVERGREEN FOREST ALONG RIVER. TREELET IN CLEARING.;NA;Bangkok;Elaeocarpus griffithii;Elaeocarpaceae;Angiosperm;wfo-0000664320;species;Accepted;A.Gray;TRUE;"<ul>
	<li>Species  : <i>Elaeocarpus griffithii</i> A.Gray</li>
	<li>Family   : Elaeocarpaceae</li>
	<li>Author   : Elaeocarpus</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-03</li>
	<li>Source   : BKF</li>
</ul>";102,900000000000;12,2000000000000;NA;NA;398
Elaeocarpaceae;Elaeocarpus petiolatus;Petiolatus.;C.F.vanBeusekom 3166;102,400000000000;12,0000000000000;NA;1970-03-11;DRY EVERGREEN FOREST AND SECONDARY GROWTH. SMALL TREELET C. 5 M TALL, FRS ELLEPTIC, GLAUCOUS.;NA;Bangkok;Elaeocarpus petiolatus;Elaeocarpaceae;Angiosperm;wfo-0000664629;species;Accepted;(Jack) Wall.;TRUE;"<ul>
	<li>Species  : <i>Elaeocarpus petiolatus</i> (Jack) Wall.</li>
	<li>Family   : Elaeocarpaceae</li>
	<li>Author   : Petiolatus.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1970-03-11</li>
	<li>Source   : BKF</li>
</ul>";102,400000000000;12,0000000000000;NA;NA;399
Elaeocarpaceae;Elaeocarpus petiolatus;Elaeocarpus.;G.Murata 17524;NA;NA;NA;1973-08-03;IN EVERGREEN FOREST, NEAR SEA LEVEL.;NA;Bangkok;Elaeocarpus petiolatus;Elaeocarpaceae;Angiosperm;wfo-0000664629;species;Accepted;(Jack) Wall.;TRUE;"<ul>
	<li>Species  : <i>Elaeocarpus petiolatus</i> (Jack) Wall.</li>
	<li>Family   : Elaeocarpaceae</li>
	<li>Author   : Elaeocarpus.</li>
	<li>Elevation: NA</li>
	<li>Date     : 1973-08-03</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;400
Elaeocarpaceae;Elaeocarpus robustus;C. Muell;J.F.Maxwell 492;NA;NA;50;1972-10-22;TREE 5 M, DBH 30 CM OPEN, ROCKEY AREA ALONG A RIVER IN A HARDWOOD FOREST FRUITS YELLOW/ GREEN.;NA;Bangkok;Elaeocarpus robustus;Elaeocarpaceae;Angiosperm;wfo-0000664710;species;Accepted;Roxb.;TRUE;"<ul>
	<li>Species  : <i>Elaeocarpus robustus</i> Roxb.</li>
	<li>Family   : Elaeocarpaceae</li>
	<li>Author   : C. Muell</li>
	<li>Elevation: 50</li>
	<li>Date     : 1972-10-22</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;401
Elaeocarpaceae;Elaeocarpus;NA;T.Wongprasert 27;NA;NA;20;2001-03-24;"BRAMCHING TREE UPTO CA. 10 M. HIGH; COMMON BY THE STREAM IN MIXED DECIDUOUS FOREST; FL. WHITE; C GLOSSY GREEN FRUITS.";NA;Bangkok;Elaeocarpus;Elaeocarpaceae;Angiosperm;wfo-4000013109;genus;Accepted;L.;TRUE;"<ul>
	<li>Species  : <i>Elaeocarpus</i> L.</li>
	<li>Family   : Elaeocarpaceae</li>
	<li>Author   : NA</li>
	<li>Elevation: 20</li>
	<li>Date     : 2001-03-24</li>
	<li>Source   : BKF</li>
</ul>";NA;NA;NA;NA;402
